"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1541.942218,59.058585,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,446989.145664,16916.990731,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.088783,0.053054,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,25.768592,15.520695,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,216.000000,NaN,"counts",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,95.000000,NaN,"ms",1000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,13952.578815,338.544387,"us/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1158.414528,24.144852,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,50211069.781887,161.959647,"B/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1143.806597,380.697522,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,49521479.268911,16063101.965169,"B/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.880593,0.812428,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,38154.236763,35319.458821,"B/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,34.000000,NaN,"counts",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,91.000000,NaN,"ms",100000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,1114580.678200,40706.246399,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1413.014091,23.398983,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,5039601683.200000,5854.431247,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1408.082947,22.152078,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,5022049894.400000,15005992.368615,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,54.489995,4.158599,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,194314240.000000,13491995.224569,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,61.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,7759.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,0.101494,0.002301,"us/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1417.754139,34.029127,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,432.000319,0.001131,"B/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1413.140494,54.549291,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,430.626493,15.366172,"B/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.171451,0.054807,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.052294,0.017012,"B/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,219.000000,NaN,"counts",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",3
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,0.486526,0.013010,"us/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1644.561431,47.570899,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,2976.001881,0.006613,"B/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1643.532860,49.423983,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2974.553156,82.321839,"B/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.144682,0.050940,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.261656,0.091536,"B/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,222.000000,NaN,"counts",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,100.000000,NaN,"ms",15
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,72.181754,3.919671,"us/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1510.160836,54.371039,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,451368.313230,1.085988,"B/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1508.303766,59.041076,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,450829.382804,9002.446237,"B/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.063987,0.051889,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,19.252362,15.882374,"B/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,219.000000,NaN,"counts",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,99.000000,NaN,"ms",1000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,14515.669886,232.580039,"us/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1158.683310,14.906509,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,50219156.864865,157.871181,"B/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1139.192395,214.677033,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,49358330.157357,9061796.973139,"B/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.616929,0.786337,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,26750.693093,34189.918878,"B/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,32.000000,NaN,"counts",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,84.000000,NaN,"ms",100000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,1005767.915400,25672.144928,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1421.980666,20.307074,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,5039615857.600000,5842.507448,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1419.851091,17.987769,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,5032116224.000000,10137091.604362,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,52.645899,0.400448,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,186590822.400000,1962546.136995,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,60.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,8008.000000,NaN,"ms",10000000
