"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.baseline.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,360.000349,0.001231,"B/op",15
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1089.345769,34.752865,"MB/sec",15
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,360.058517,9.704811,"B/op",15
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.141133,0.035682,"MB/sec",15
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.046695,0.012269,"B/op",15
"benchmarks.baseline.Add.addLast:·gc.count","avgt",1,10,218.000000,NaN,"counts",15
"benchmarks.baseline.Add.addLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",15
"benchmarks.baseline.Add.addLast","avgt",1,10,6.287225,0.238584,"us/op",1000
"benchmarks.baseline.Add.addLast:·gc.alloc.rate","avgt",1,10,1714.100432,56.271095,"MB/sec",1000
"benchmarks.baseline.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,24000.014618,0.051571,"B/op",1000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1705.694051,74.566878,"MB/sec",1000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,23885.399524,912.484434,"B/op",1000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.105797,0.042869,"MB/sec",1000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1.484068,0.614597,"B/op",1000
"benchmarks.baseline.Add.addLast:·gc.count","avgt",1,10,218.000000,NaN,"counts",1000
"benchmarks.baseline.Add.addLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",1000
"benchmarks.baseline.Add.addLast","avgt",1,10,741.247388,18.325000,"us/op",100000
"benchmarks.baseline.Add.addLast:·gc.alloc.rate","avgt",1,10,1403.522438,40.162656,"MB/sec",100000
"benchmarks.baseline.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,2400001.795155,6.328311,"B/op",100000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1381.778090,267.691906,"MB/sec",100000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2365384.739634,484126.553473,"B/op",100000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.871857,0.691598,"MB/sec",100000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1496.115224,1197.944356,"B/op",100000
"benchmarks.baseline.Add.addLast:·gc.count","avgt",1,10,33.000000,NaN,"counts",100000
"benchmarks.baseline.Add.addLast:·gc.time","avgt",1,10,97.000000,NaN,"ms",100000
"benchmarks.baseline.Add.addLast","avgt",1,10,151070.081574,50285.569414,"us/op",10000000
"benchmarks.baseline.Add.addLast:·gc.alloc.rate","avgt",1,10,847.973328,198.382025,"MB/sec",10000000
"benchmarks.baseline.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,240000248.533333,820.667873,"B/op",10000000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,831.185584,352.519882,"MB/sec",10000000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,244051570.102857,129807485.271133,"B/op",10000000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,38.715741,43.077905,"MB/sec",10000000
"benchmarks.baseline.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,11077378.438095,12329654.892067,"B/op",10000000
"benchmarks.baseline.Add.addLast:·gc.count","avgt",1,10,16.000000,NaN,"counts",10000000
"benchmarks.baseline.Add.addLast:·gc.time","avgt",1,10,4557.000000,NaN,"ms",10000000
"benchmarks.baseline.Remove.removeFirst","avgt",1,10,0.049191,0.001404,"us/op",3
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,412.750384,13.543996,"MB/sec",3
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,72.000181,0.000636,"B/op",3
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,413.342784,24.195372,"MB/sec",3
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,72.110605,3.819528,"B/op",3
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.148905,0.088099,"MB/sec",3
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.025897,0.015064,"B/op",3
"benchmarks.baseline.Remove.removeFirst:·gc.count","avgt",1,10,178.000000,NaN,"counts",3
"benchmarks.baseline.Remove.removeFirst:·gc.time","avgt",1,10,77.000000,NaN,"ms",3
"benchmarks.baseline.Remove.removeFirst","avgt",1,10,0.081539,0.001457,"us/op",15
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1054.622572,19.037577,"MB/sec",15
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,360.000353,0.001241,"B/op",15
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1061.821954,48.615104,"MB/sec",15
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,362.494689,17.343997,"B/op",15
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.128201,0.073420,"MB/sec",15
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.043667,0.024613,"B/op",15
"benchmarks.baseline.Remove.removeFirst:·gc.count","avgt",1,10,182.000000,NaN,"counts",15
"benchmarks.baseline.Remove.removeFirst:·gc.time","avgt",1,10,81.000000,NaN,"ms",15
"benchmarks.baseline.Remove.removeFirst","avgt",1,10,2.717127,0.105260,"us/op",1000
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1701.395836,69.139755,"MB/sec",1000
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,24000.014756,0.051844,"B/op",1000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1711.460514,62.464706,"MB/sec",1000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,24150.791630,935.479405,"B/op",1000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.093042,0.053468,"MB/sec",1000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1.313104,0.746801,"B/op",1000
"benchmarks.baseline.Remove.removeFirst:·gc.count","avgt",1,10,214.000000,NaN,"counts",1000
"benchmarks.baseline.Remove.removeFirst:·gc.time","avgt",1,10,98.000000,NaN,"ms",1000
"benchmarks.baseline.Remove.removeFirst","avgt",1,10,394.450985,22.222971,"us/op",100000
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1319.761163,75.708356,"MB/sec",100000
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,2400002.036387,7.332139,"B/op",100000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1339.921430,378.819173,"MB/sec",100000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2431595.965150,636045.040027,"B/op",100000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.838252,0.583862,"MB/sec",100000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1545.279229,1160.884786,"B/op",100000
"benchmarks.baseline.Remove.removeFirst:·gc.count","avgt",1,10,37.000000,NaN,"counts",100000
"benchmarks.baseline.Remove.removeFirst:·gc.time","avgt",1,10,97.000000,NaN,"ms",100000
"benchmarks.baseline.Remove.removeFirst","avgt",1,10,47819.782506,2073.655150,"us/op",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,825.421148,248.200575,"MB/sec",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,240000319.070476,1166.724379,"B/op",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,846.963711,369.625339,"MB/sec",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,260136476.281905,154355230.053402,"B/op",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,19.982440,31.937767,"MB/sec",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,5882027.641905,8672934.721553,"B/op",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.count","avgt",1,10,16.000000,NaN,"counts",10000000
"benchmarks.baseline.Remove.removeFirst:·gc.time","avgt",1,10,4582.000000,NaN,"ms",10000000
"benchmarks.baseline.Remove.removeLast","avgt",1,10,0.049399,0.000726,"us/op",3
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate","avgt",1,10,409.037393,6.302384,"MB/sec",3
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,72.000184,0.000647,"B/op",3
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,413.715401,19.715215,"MB/sec",3
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,72.822445,3.213259,"B/op",3
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.138475,0.064117,"MB/sec",3
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.024384,0.011313,"B/op",3
"benchmarks.baseline.Remove.removeLast:·gc.count","avgt",1,10,176.000000,NaN,"counts",3
"benchmarks.baseline.Remove.removeLast:·gc.time","avgt",1,10,77.000000,NaN,"ms",3
"benchmarks.baseline.Remove.removeLast","avgt",1,10,0.082170,0.001674,"us/op",15
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1048.800951,26.283023,"MB/sec",15
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,360.000355,0.001245,"B/op",15
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1047.358211,44.047815,"MB/sec",15
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,359.619269,18.857510,"B/op",15
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.144978,0.086237,"MB/sec",15
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.049810,0.029669,"B/op",15
"benchmarks.baseline.Remove.removeLast:·gc.count","avgt",1,10,157.000000,NaN,"counts",15
"benchmarks.baseline.Remove.removeLast:·gc.time","avgt",1,10,84.000000,NaN,"ms",15
"benchmarks.baseline.Remove.removeLast","avgt",1,10,2.702030,0.058713,"us/op",1000
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1685.536441,37.998016,"MB/sec",1000
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,24000.014822,0.052292,"B/op",1000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1689.529802,60.010898,"MB/sec",1000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,24058.752057,810.335720,"B/op",1000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.130320,0.066072,"MB/sec",1000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1.855950,0.938859,"B/op",1000
"benchmarks.baseline.Remove.removeLast:·gc.count","avgt",1,10,217.000000,NaN,"counts",1000
"benchmarks.baseline.Remove.removeLast:·gc.time","avgt",1,10,97.000000,NaN,"ms",1000
"benchmarks.baseline.Remove.removeLast","avgt",1,10,398.790973,6.432756,"us/op",100000
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1341.088294,20.494356,"MB/sec",100000
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,2400001.881857,6.626548,"B/op",100000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1354.935163,180.341095,"MB/sec",100000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2424701.901189,319399.898952,"B/op",100000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.891531,0.684756,"MB/sec",100000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1598.804934,1239.368983,"B/op",100000
"benchmarks.baseline.Remove.removeLast:·gc.count","avgt",1,10,36.000000,NaN,"counts",100000
"benchmarks.baseline.Remove.removeLast:·gc.time","avgt",1,10,100.000000,NaN,"ms",100000
"benchmarks.baseline.Remove.removeLast","avgt",1,10,44917.061840,1343.686550,"us/op",10000000
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate","avgt",1,10,867.041982,125.085454,"MB/sec",10000000
"benchmarks.baseline.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,240000240.470476,826.777557,"B/op",10000000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,854.798702,293.422784,"MB/sec",10000000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,238321102.262857,83410674.780158,"B/op",10000000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,52.209520,30.731731,"MB/sec",10000000
"benchmarks.baseline.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,14521178.209524,9046570.824365,"B/op",10000000
"benchmarks.baseline.Remove.removeLast:·gc.count","avgt",1,10,19.000000,NaN,"counts",10000000
"benchmarks.baseline.Remove.removeLast:·gc.time","avgt",1,10,4896.000000,NaN,"ms",10000000
