"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2261.592114,324.509245,"MB/sec",100000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,29272109.771698,4068968.530426,"B/op",100000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.860552,0.913040,"MB/sec",100000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,11147.293020,11846.555595,"B/op",100000
"benchmarks.persistentDeque.Add.addLast:·gc.count","avgt",1,10,43.000000,NaN,"counts",100000
"benchmarks.persistentDeque.Add.addLast:·gc.time","avgt",1,10,95.000000,NaN,"ms",100000
"benchmarks.persistentDeque.Add.addLast","avgt",1,10,1419211.001300,580752.491550,"us/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.alloc.rate","avgt",1,10,1491.767758,386.519024,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,2919978321.600000,5812.789476,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1471.999575,378.128841,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2943877120.000000,880892658.987889,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Old_Gen","avgt",1,10,33.188413,82.620908,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,84389792.000000,206934067.311153,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,29.415550,43.891961,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,68157440.000000,115297842.560558,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.count","avgt",1,10,29.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.time","avgt",1,10,5935.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,0.112274,0.003459,"us/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1383.147446,38.101710,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,472.000368,0.001312,"B/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1383.638174,57.371867,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,472.170188,14.565730,"B/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.134274,0.072454,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.045724,0.024703,"B/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,219.000000,NaN,"counts",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,99.000000,NaN,"ms",3
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,0.726537,0.009577,"us/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1800.019038,25.312628,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,4168.002388,0.008365,"B/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1804.285578,63.722252,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4177.834681,131.824012,"B/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.142782,0.064918,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.330642,0.150476,"B/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,219.000000,NaN,"counts",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,96.000000,NaN,"ms",15
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,86.299381,2.200446,"us/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1721.123638,37.502560,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,481416.293023,1.014971,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1721.000363,45.686131,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,481428.914885,13048.538230,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.064070,0.030976,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,17.976013,9.024413,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,213.000000,NaN,"counts",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,96.000000,NaN,"ms",1000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,14873.208630,554.295627,"us/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1312.968128,31.869778,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,49573264.176733,142.220154,"B/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1334.235185,273.235162,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,50364007.628037,10073157.020510,"B/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.959933,0.824065,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,36281.291089,31079.209427,"B/op",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,39.000000,NaN,"counts",100000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,86.000000,NaN,"ms",100000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,1058893.751000,34432.326852,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1567.259370,18.385157,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,4959962617.600000,5842.507448,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1565.407226,18.299617,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4954102169.600000,1860802.600344,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,64.773225,0.774104,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,204990054.400000,298890.030892,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,60.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,7603.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,0.129081,0.025086,"us/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1235.862479,213.360539,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,472.000427,0.001537,"B/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1232.271652,221.641473,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,470.480788,13.692197,"B/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.121993,0.080981,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.046205,0.030095,"B/op",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,205.000000,NaN,"counts",3
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,90.000000,NaN,"ms",3
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,0.773055,0.019255,"us/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1670.720651,44.601530,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,4168.002639,0.009312,"B/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1671.310725,129.592068,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4168.332566,266.565289,"B/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.134712,0.066848,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.335342,0.164411,"B/op",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,190.000000,NaN,"counts",15
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,90.000000,NaN,"ms",15
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,103.171318,2.232642,"us/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1415.290181,23.232860,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,483320.362629,1.285773,"B/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1413.837899,36.841395,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,482867.744091,14157.702770,"B/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.080692,0.042805,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,27.532142,14.475111,"B/op",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,229.000000,NaN,"counts",1000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,99.000000,NaN,"ms",1000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,17004.289045,281.742003,"us/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1121.709119,11.945082,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,49576886.100901,161.790609,"B/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1127.783811,196.918415,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,49855734.621021,8840138.924810,"B/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,1.134016,0.918354,"MB/sec",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,50136.024024,40625.872521,"B/op",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,37.000000,NaN,"counts",100000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,79.000000,NaN,"ms",100000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,1272425.201400,21208.441119,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1356.867011,23.849932,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,4959967832.000000,5839.176981,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1355.465403,24.151150,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4954836172.800000,2248167.934151,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,56.094987,1.005774,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,205052313.600000,238218.520739,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,60.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,8192.000000,NaN,"ms",10000000
