"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.churn.PS_Eden_Space","avgt",1,10,1242.762455,430.835458,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2221801472.000000,508012248.976427,"B/op",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.churn.PS_Old_Gen","avgt",1,10,31.123403,79.791989,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,81226114.400000,203915249.924102,"B/op",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space","avgt",1,10,38.991998,42.487405,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,80581427.200000,112471659.603764,"B/op",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.count","avgt",1,10,28.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Add.addFirstAddLast:·gc.time","avgt",1,10,6485.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Add.addLast","avgt",1,10,1422180.765600,668360.687713,"us/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.alloc.rate","avgt",1,10,1418.534793,377.813422,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,2759978640.000000,5817.874172,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1373.776410,377.822794,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,2734476492.800000,860663641.539605,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Old_Gen","avgt",1,10,20.650638,66.191855,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,59593314.400000,190769764.812886,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,27.405177,37.753794,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,63442124.800000,104754589.919418,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.count","avgt",1,10,27.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.time","avgt",1,10,5355.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,1034804.161600,713000.972316,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1504.263180,337.867822,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,4559962321.600000,5825.523586,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1501.014647,504.876510,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4515063398.400000,729118113.161877,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Old_Gen","avgt",1,10,39.419592,82.386062,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Old_Gen.norm","avgt",1,10,143020326.400000,297023209.531235,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,35.598438,13.029236,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,109995622.400000,50649499.308277,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,47.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,8333.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast","avgt",1,10,773251.703100,19979.289190,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.alloc.rate","avgt",1,10,1500.956029,13.939971,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.alloc.rate.norm","avgt",1,10,4215629702.400000,5886.718907,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space","avgt",1,10,1502.997523,10.807760,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4221409689.600000,19351199.880184,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space","avgt",1,10,67.485540,2.455189,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,189533388.800000,6042341.717649,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.count","avgt",1,10,50.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeFirstRemoveLast:·gc.time","avgt",1,10,6345.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeLast","avgt",1,10,1173915.143500,627333.612616,"us/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1399.712928,266.779963,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,4559968156.800000,5823.833640,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1387.674842,308.455250,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4523766579.200000,610451559.839330,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Old_Gen","avgt",1,10,54.182315,74.409441,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,194100092.800000,265951393.575305,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,36.911088,23.172879,"MB/sec",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,121923174.400000,75114949.294866,"B/op",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.count","avgt",1,10,51.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Remove.removeLast:·gc.time","avgt",1,10,10318.000000,NaN,"ms",10000000
