"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,7321463.466667,1419523.017308,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.count","avgt",1,10,35.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.time","avgt",1,10,625.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,0.132336,0.001924,"us/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,638.796198,9.065507,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,176.000288,0.001009,"B/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,646.900862,64.699647,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,178.199413,16.811325,"B/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.101668,0.037534,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.028030,0.010426,"B/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,161.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,71.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,0.519095,0.014522,"us/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,1381.696166,35.755762,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,1232.000931,0.003274,"B/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1381.265854,39.523622,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1231.661591,22.169175,"B/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.132802,0.036660,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.118287,0.031439,"B/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,215.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,95.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,37.003482,0.730097,"us/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,2043.793175,40.059093,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,119352.061040,0.214207,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2034.345176,77.691647,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,118788.245743,2866.209273,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.107859,0.038536,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,6.305194,2.292035,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,213.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,3547.687863,44.294150,"us/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,2225.254857,27.443199,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,12428998.334256,20.100423,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2219.218728,99.675497,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,12396641.325378,611091.229939,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.841072,0.284957,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,4697.248206,1588.299950,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,156.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,98.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,393537.166033,18308.394737,"us/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,2181.557165,71.991664,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,1283854269.600000,1933.478520,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2176.342384,531.657390,"MB/sec",10000000
