"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Eden_Space","avgt",1,10,2359.389654,133.271216,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,13931171.955394,697543.053655,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.929242,0.386171,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,5466.523150,2156.015824,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.count","avgt",1,10,162.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.time","avgt",1,10,94.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Add.addFirst","avgt",1,10,442247.497550,70519.414468,"us/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.alloc.rate","avgt",1,10,2373.694795,324.728354,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.alloc.rate.norm","avgt",1,10,1527201959.200000,1935.746595,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Eden_Space","avgt",1,10,2371.215639,703.412212,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1518967193.600000,346416291.627963,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,11.107476,3.161905,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,7129224.533333,1599833.822791,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.count","avgt",1,10,34.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Add.addFirst:·gc.time","avgt",1,10,666.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast","avgt",1,10,0.092120,0.001968,"us/op",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate","avgt",1,10,532.885102,10.340994,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate.norm","avgt",1,10,112.000219,0.000770,"B/op",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space","avgt",1,10,533.459274,14.797865,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,112.129472,3.125530,"B/op",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.166017,0.061023,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.034882,0.012766,"B/op",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.count","avgt",1,10,187.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.time","avgt",1,10,91.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Add.addFirstAddLast","avgt",1,10,0.488628,0.011695,"us/op",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate","avgt",1,10,1328.567839,28.776834,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate.norm","avgt",1,10,1120.000878,0.003082,"B/op",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space","avgt",1,10,1332.264629,69.737278,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1122.929606,43.549358,"B/op",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.105867,0.059979,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.089171,0.049868,"B/op",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.count","avgt",1,10,201.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.time","avgt",1,10,94.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Add.addFirstAddLast","avgt",1,10,142.549816,2.697492,"us/op",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate","avgt",1,10,2031.094145,38.111663,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate.norm","avgt",1,10,456096.237932,0.838988,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space","avgt",1,10,2024.662317,83.763095,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,454647.827427,16476.945862,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.095395,0.047077,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,21.444521,10.661101,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.count","avgt",1,10,211.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.time","avgt",1,10,97.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast","avgt",1,10,27929.351336,433.168298,"us/op",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate","avgt",1,10,2128.218127,36.316629,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate.norm","avgt",1,10,93260837.198799,157.350862,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space","avgt",1,10,2131.299565,104.662963,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,93400214.345345,4534941.818261,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.831959,0.337770,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,36467.930330,14852.059836,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.count","avgt",1,10,140.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.time","avgt",1,10,102.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast","avgt",1,10,3877000.648400,103575.076147,"us/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate","avgt",1,10,3107.958695,73.042292,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.alloc.rate.norm","avgt",1,10,14269550109.600000,5827.658341,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space","avgt",1,10,3084.911428,72.244910,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,14163745167.200000,7737541.249410,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Old_Gen","avgt",1,10,10.940034,26.957642,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,51257143.200000,126190106.606290,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.840959,1.010254,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,3899392.000000,4759159.038579,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.count","avgt",1,10,103.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Add.addFirstAddLast:·gc.time","avgt",1,10,1018.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,0.127606,0.003226,"us/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,660.623647,15.366591,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,176.000279,0.000984,"B/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,666.489328,31.146478,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,177.539024,5.396083,"B/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.122571,0.104169,"MB/sec",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.032672,0.027745,"B/op",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,159.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,78.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,0.504811,0.018245,"us/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,1415.686072,52.699993,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,1232.000902,0.003164,"B/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,1424.179880,107.831937,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1240.063946,104.489615,"B/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.114058,0.064864,"MB/sec",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.099090,0.055521,"B/op",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,169.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,77.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,36.459536,0.740972,"us/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,2075.150696,41.083169,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,119352.059731,0.209119,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2077.034287,82.573817,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,119485.904673,5719.493407,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.124351,0.064379,"MB/sec",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,7.169934,3.756013,"B/op",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,205.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,3475.011796,88.958668,"us/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,2271.231240,58.563761,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,12428998.235010,19.601424,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2269.384658,93.175689,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,12418784.845843,382980.310973,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.895957,0.396402,"MB/sec",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,4914.209325,2233.499145,"B/op",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,170.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,97.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Add.addLast","avgt",1,10,382189.820767,16417.266883,"us/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate","avgt",1,10,2228.062521,70.590362,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,1283854271.733333,1932.353578,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,2166.140510,311.740830,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1250496785.066667,204987181.669118,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,3.164480,14.912817,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1731242.666667,8150069.955860,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,29.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,815.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,0.119860,0.002158,"us/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1454.410522,23.578642,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,560.000403,0.001425,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1450.710728,59.473511,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,558.561481,20.073688,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.122486,0.045775,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.047152,0.017647,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,198.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,91.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,0.524397,0.012994,"us/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,2311.176334,58.440923,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,3680.001659,0.005849,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,2299.125855,104.360588,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3660.366182,105.028487,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.130798,0.053584,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.208428,0.085434,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,201.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,93.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,218.182013,3.818351,"us/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1971.520749,32.631315,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,793976.426892,1.511448,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1981.338150,66.502461,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,797949.929156,25078.252539,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.109859,0.051194,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,44.281140,20.988318,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,208.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,98.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,51359.102321,2941.791753,"us/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1556.257784,79.227653,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,133845055.678019,306.376857,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1554.859576,115.176633,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,133818262.494118,10545143.783152,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.731552,0.189160,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,63091.081115,17665.215363,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,140.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,95.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,6367719.252700,320396.409214,"us/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,2269.208252,97.325507,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,17315604188.800000,5797.382466,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,2273.701792,130.346104,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,17348585061.600000,573049190.380672,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Old_Gen","avgt",1,10,5.733933,14.175348,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Old_Gen.norm","avgt",1,10,43883876.000000,108366063.501143,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,4.584042,1.226849,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,34914304.000000,8680714.370123,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,134.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,1106.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast","avgt",1,10,1.754936,0.171596,"us/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate","avgt",1,10,1832.152829,147.688236,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate.norm","avgt",1,10,5660.333108,220.946023,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space","avgt",1,10,1795.488191,454.869000,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,5547.574895,1357.333905,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.170192,0.092131,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.528977,0.291504,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.count","avgt",1,10,23.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.time","avgt",1,10,115.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast","avgt",1,10,9.611202,0.277698,"us/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate","avgt",1,10,1803.747655,32.200341,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate.norm","avgt",1,10,29398.500646,360.731654,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space","avgt",1,10,1756.704033,227.587998,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,28651.733985,4053.378450,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.151576,0.076941,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,2.470360,1.248901,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.count","avgt",1,10,71.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.time","avgt",1,10,109.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast","avgt",1,10,225.327076,3.322640,"us/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate","avgt",1,10,2053.690811,25.494151,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate.norm","avgt",1,10,848712.434726,1.528609,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space","avgt",1,10,2051.256368,66.030990,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,847667.235209,21673.023738,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.114138,0.051731,"MB/sec",1000
